"county_id","coname","district_id","distname","enroll_line_no","enroll_cat","amount_1","amount_2","amount_3"
33,"Salem",4075,"Pennsville",22,"Onroll (SpEd Shared)",14.0,7.0,7.0
33,"Salem",4075,"Pennsville",40,"Sent Private School",3.0,6.0,12.0
33,"Salem",4075,"Pennsville",51,"Sent Oth Dist Reg",0.0,4.0,4.0
33,"Salem",4075,"Pennsville",52,"Sent Oth Dist SpEd",30.0,34.0,39.0
33,"Salem",4075,"Pennsville",60,"Received Oth Dist",12.0,16.0,16.0
33,"Salem",4075,"Pennsville",70,"State Facilities",0,1.0,1.0
33,"Salem",4150,"Pittsgrove Twp",11,"Onroll (Full)",1413.0,1432.0,1475.0
33,"Salem",4150,"Pittsgrove Twp",12,"Onroll (Shared)",11.0,11.0,0.0
33,"Salem",4150,"Pittsgrove Twp",21,"Onroll (SpEd Full)",251.0,275.0,281.0
33,"Salem",4150,"Pittsgrove Twp",22,"Onroll (SpEd Shared)",7.0,5.0,5.0
33,"Salem",4150,"Pittsgrove Twp",40,"Sent Private School",5.0,7.0,7.0
33,"Salem",4150,"Pittsgrove Twp",50,"Sent Contract Presch",15.0,15.0,0.0
33,"Salem",4150,"Pittsgrove Twp",51,"Sent Oth Dist Reg",1.0,2.0,15.0
33,"Salem",4150,"Pittsgrove Twp",52,"Sent Oth Dist SpEd",10.0,7.0,6.0
33,"Salem",4150,"Pittsgrove Twp",60,"Received Oth Dist",13.0,10.0,11.0
33,"Salem",4280,"Quinton Twp",11,"Onroll (Full)",250.0,256.0,254.0
33,"Salem",4280,"Quinton Twp",21,"Onroll (SpEd Full)",34.0,40.0,34.0
33,"Salem",4280,"Quinton Twp",40,"Sent Private School",2.0,4.0,5.0
33,"Salem",4280,"Quinton Twp",51,"Sent Oth Dist Reg",35.0,29.5,29.0
33,"Salem",4280,"Quinton Twp",52,"Sent Oth Dist SpEd",13.0,11.0,13.0
33,"Salem",4280,"Quinton Twp",60,"Received Oth Dist",9.0,12.0,0.0
33,"Salem",4630,"Salem City",11,"Onroll (Full)",1053.0,1016.0,1173.0
33,"Salem",4630,"Salem City",12,"Onroll (Shared)",1.0,3.0,0.0
33,"Salem",4630,"Salem City",21,"Onroll (SpEd Full)",221.0,242.0,215.0
33,"Salem",4630,"Salem City",22,"Onroll (SpEd Shared)",2.0,2.0,0.0
33,"Salem",4630,"Salem City",40,"Sent Private School",4.0,5.0,8.0
33,"Salem",4630,"Salem City",51,"Sent Oth Dist Reg",2.0,6.0,11.0
33,"Salem",4630,"Salem City",52,"Sent Oth Dist SpEd",32.0,31.0,52.0
33,"Salem",4630,"Salem City",60,"Received Oth Dist",96.0,87.5,98.0
33,"Salem",4630,"Salem City",70,"State Facilities",6.0,2.0,1.0
33,"Salem",4635,"Salem Co Special Service",11,"Onroll (Full)",2.0,0,0.0
33,"Salem",4635,"Salem Co Special Service",21,"Onroll (SpEd Full)",118.0,118.0,160.0
33,"Salem",4640,"Salem County Vocational",11,"Onroll (Full)",631.0,638.0,619.0
33,"Salem",4640,"Salem County Vocational",12,"Onroll (Shared)",42.0,45.0,0.0
33,"Salem",4640,"Salem County Vocational",21,"Onroll (SpEd Full)",102.0,114.0,121.0
33,"Salem",4640,"Salem County Vocational",22,"Onroll (SpEd Shared)",65.0,53.0,0.0
33,"Salem",4640,"Salem County Vocational",30,"Post-Secondary (Full)",83.0,101.0,0.0
33,"Salem",4640,"Salem County Vocational",31,,3.0,0,0.0
33,"Salem",5320,"Upper Pittsgrove Twp",11,"Onroll (Full)",310.0,305.0,344.0
33,"Salem",5320,"Upper Pittsgrove Twp",21,"Onroll (SpEd Full)",44.0,43.0,48.0
33,"Salem",5320,"Upper Pittsgrove Twp",40,"Sent Private School",2.0,2.0,2.0
33,"Salem",5320,"Upper Pittsgrove Twp",51,"Sent Oth Dist Reg",73.0,76.5,78.0
33,"Salem",5320,"Upper Pittsgrove Twp",52,"Sent Oth Dist SpEd",16.5,15.0,15.0
33,"Salem",5320,"Upper Pittsgrove Twp",60,"Received Oth Dist",1.0,1.0,1.0
33,"Salem",5910,"Woodstown-Pilesgrove Reg",11,"Onroll (Full)",1278.0,1284.0,1242.0
33,"Salem",5910,"Woodstown-Pilesgrove Reg",12,"Onroll (Shared)",4.0,5.0,0.0
33,"Salem",5910,"Woodstown-Pilesgrove Reg",21,"Onroll (SpEd Full)",196.0,215.0,234.0
33,"Salem",5910,"Woodstown-Pilesgrove Reg",22,"Onroll (SpEd Shared)",3.0,2.0,1.0
33,"Salem",5910,"Woodstown-Pilesgrove Reg",40,"Sent Private School",3.0,3.0,3.0
33,"Salem",5910,"Woodstown-Pilesgrove Reg",51,"Sent Oth Dist Reg",2.0,1.0,60.0
33,"Salem",5910,"Woodstown-Pilesgrove Reg",52,"Sent Oth Dist SpEd",12.0,10.0,11.0
33,"Salem",5910,"Woodstown-Pilesgrove Reg",60,"Received Oth Dist",216.5,206.5,193.5
35,"Somerset",0240,"Bedminster Twp",11,"Onroll (Full)",374.0,363.0,363.0
35,"Somerset",0240,"Bedminster Twp",21,"Onroll (SpEd Full)",56.0,56.0,53.0
35,"Somerset",0240,"Bedminster Twp",40,"Sent Private School",8.0,8.0,13.0
35,"Somerset",0240,"Bedminster Twp",51,"Sent Oth Dist Reg",221.0,197.5,196.0
35,"Somerset",0240,"Bedminster Twp",52,"Sent Oth Dist SpEd",29.5,26.5,22.0
35,"Somerset",0240,"Bedminster Twp",60,"Received Oth Dist",0.0,0.0,7.0
35,"Somerset",0240,"Bedminster Twp",70,"State Facilities",0,1.0,1.0
35,"Somerset",0350,"Bernards Twp",11,"Onroll (Full)",4091.0,4086.0,4115.0
35,"Somerset",0350,"Bernards Twp",12,"Onroll (Shared)",13.0,14.0,14.0
35,"Somerset",0350,"Bernards Twp",21,"Onroll (SpEd Full)",568.0,536.0,561.0
35,"Somerset",0350,"Bernards Twp",22,"Onroll (SpEd Shared)",4.0,2.0,5.0
35,"Somerset",0350,"Bernards Twp",40,"Sent Private School",21.0,24.0,33.0
35,"Somerset",0350,"Bernards Twp",51,"Sent Oth Dist Reg",0.0,0.0,1.0
35,"Somerset",0350,"Bernards Twp",52,"Sent Oth Dist SpEd",5.0,6.0,5.0
35,"Somerset",0350,"Bernards Twp",60,"Received Oth Dist",24.0,17.0,2.0
35,"Somerset",0490,"Bound Brook Boro",11,"Onroll (Full)",1763.0,1858.0,1925.0
35,"Somerset",0490,"Bound Brook Boro",12,"Onroll (Shared)",17.0,23.0,23.0
35,"Somerset",0490,"Bound Brook Boro",21,"Onroll (SpEd Full)",303.0,358.0,367.0
35,"Somerset",0490,"Bound Brook Boro",22,"Onroll (SpEd Shared)",1.0,2.0,2.0
35,"Somerset",0490,"Bound Brook Boro",40,"Sent Private School",16.0,11.0,11.0
35,"Somerset",0490,"Bound Brook Boro",51,"Sent Oth Dist Reg",5.0,7.0,8.0
35,"Somerset",0490,"Bound Brook Boro",52,"Sent Oth Dist SpEd",16.0,19.0,18.0
35,"Somerset",0490,"Bound Brook Boro",60,"Received Oth Dist",156.5,139.0,139.0
35,"Somerset",0510,"Branchburg Twp",11,"Onroll (Full)",1171.0,1172.0,1182.0
35,"Somerset",0510,"Branchburg Twp",21,"Onroll (SpEd Full)",203.0,222.0,219.0
35,"Somerset",0510,"Branchburg Twp",40,"Sent Private School",13.0,15.0,17.0
35,"Somerset",0510,"Branchburg Twp",51,"Sent Oth Dist Reg",494.0,479.5,515.0
35,"Somerset",0510,"Branchburg Twp",52,"Sent Oth Dist SpEd",78.5,85.0,96.0
35,"Somerset",0510,"Branchburg Twp",60,"Received Oth Dist",10.0,13.0,15.0
35,"Somerset",0555,"Bridgewater-Raritan Reg",11,"Onroll (Full)",6713.0,6579.0,6408.0
35,"Somerset",0555,"Bridgewater-Raritan Reg",12,"Onroll (Shared)",64.0,73.0,49.0
35,"Somerset",0555,"Bridgewater-Raritan Reg",21,"Onroll (SpEd Full)",1129.0,1107.0,1099.0
35,"Somerset",0555,"Bridgewater-Raritan Reg",22,"Onroll (SpEd Shared)",16.0,18.0,0.0
35,"Somerset",0555,"Bridgewater-Raritan Reg",40,"Sent Private School",42.0,58.0,54.0
35,"Somerset",0555,"Bridgewater-Raritan Reg",51,"Sent Oth Dist Reg",8.0,9.0,178.0
35,"Somerset",0555,"Bridgewater-Raritan Reg",52,"Sent Oth Dist SpEd",23.0,25.5,22.0
35,"Somerset",0555,"Bridgewater-Raritan Reg",60,"Received Oth Dist",56.0,65.0,44.0
35,"Somerset",0555,"Bridgewater-Raritan Reg",70,"State Facilities",0,1.0,1.0
35,"Somerset",1610,"Franklin Twp",11,"Onroll (Full)",6940.0,6772.0,7043.0
35,"Somerset",1610,"Franklin Twp",12,"Onroll (Shared)",11.0,12.0,12.0
35,"Somerset",1610,"Franklin Twp",21,"Onroll (SpEd Full)",1317.0,1426.0,1450.0
35,"Somerset",1610,"Franklin Twp",22,"Onroll (SpEd Shared)",8.0,5.0,4.0
35,"Somerset",1610,"Franklin Twp",40,"Sent Private School",62.0,49.0,37.0
35,"Somerset",1610,"Franklin Twp",50,"Sent Contract Presch",203.0,234.0,0.0
35,"Somerset",1610,"Franklin Twp",51,"Sent Oth Dist Reg",7.0,6.0,159.0
35,"Somerset",1610,"Franklin Twp",52,"Sent Oth Dist SpEd",37.5,38.5,43.0
35,"Somerset",1610,"Franklin Twp",60,"Received Oth Dist",2.0,5.0,7.0
35,"Somerset",1610,"Franklin Twp",70,"State Facilities",2.0,11.0,10.0
35,"Somerset",1810,"Green Brook Twp",11,"Onroll (Full)",634.0,604.0,617.0
35,"Somerset",1810,"Green Brook Twp",21,"Onroll (SpEd Full)",89.0,102.0,95.0
35,"Somerset",1810,"Green Brook Twp",40,"Sent Private School",5.0,3.0,7.0
35,"Somerset",1810,"Green Brook Twp",51,"Sent Oth Dist Reg",330.0,315.5,319.0
35,"Somerset",1810,"Green Brook Twp",52,"Sent Oth Dist SpEd",62.0,51.0,42.0
35,"Somerset",1810,"Green Brook Twp",60,"Received Oth Dist",33.0,31.0,29.0
35,"Somerset",2170,"Hillsborough Twp",11,"Onroll (Full)",6000.0,5945.0,5766.0
35,"Somerset",2170,"Hillsborough Twp",12,"Onroll (Shared)",21.0,31.0,0.0
35,"Somerset",2170,"Hillsborough Twp",21,"Onroll (SpEd Full)",1192.0,1224.0,1336.0
35,"Somerset",2170,"Hillsborough Twp",22,"Onroll (SpEd Shared)",15.0,15.0,0.0
35,"Somerset",2170,"Hillsborough Twp",40,"Sent Private School",31.5,36.5,46.0
35,"Somerset",2170,"Hillsborough Twp",51,"Sent Oth Dist Reg",2.0,3.0,26.0
35,"Somerset",2170,"Hillsborough Twp",52,"Sent Oth Dist SpEd",13.0,18.0,15.0
35,"Somerset",2170,"Hillsborough Twp",60,"Received Oth Dist",32.0,33.0,32.0
35,"Somerset",3000,"Manville Boro",11,"Onroll (Full)",1422.0,1389.0,1367.0
35,"Somerset",3000,"Manville Boro",12,"Onroll (Shared)",23.0,17.0,16.0
35,"Somerset",3000,"Manville Boro",21,"Onroll (SpEd Full)",249.0,249.0,249.0
35,"Somerset",3000,"Manville Boro",22,"Onroll (SpEd Shared)",2.0,1.0,1.0
35,"Somerset",3000,"Manville Boro",40,"Sent Private School",12.0,9.0,9.0
35,"Somerset",3000,"Manville Boro",50,"Sent Contract Presch",81.0,111.0,0.0
35,"Somerset",3000,"Manville Boro",51,"Sent Oth Dist Reg",2.0,2.5,99.0
35,"Somerset",3000,"Manville Boro",52,"Sent Oth Dist SpEd",17.0,17.0,17.0
35,"Somerset",3000,"Manville Boro",70,"State Facilities",0,1.0,0.0
35,"Somerset",3320,"Montgomery Twp",11,"Onroll (Full)",3974.0,3930.0,3926.0
35,"Somerset",3320,"Montgomery Twp",12,"Onroll (Shared)",9.0,11.0,11.0
35,"Somerset",3320,"Montgomery Twp",21,"Onroll (SpEd Full)",507.0,462.0,462.0
35,"Somerset",3320,"Montgomery Twp",40,"Sent Private School",25.0,23.0,23.0
35,"Somerset",3320,"Montgomery Twp",51,"Sent Oth Dist Reg",1.0,0.0,0.0
35,"Somerset",3320,"Montgomery Twp",52,"Sent Oth Dist SpEd",7.0,8.0,12.0
35,"Somerset",3320,"Montgomery Twp",60,"Received Oth Dist",6.0,7.0,7.0
35,"Somerset",3670,"North Plainfield Boro",11,"Onroll (Full)",3058.0,3117.0,3137.0
35,"Somerset",3670,"North Plainfield Boro",12,"Onroll (Shared)",12.0,16.0,16.0
35,"Somerset",3670,"North Plainfield Boro",21,"Onroll (SpEd Full)",557.0,506.0,568.0
35,"Somerset",3670,"North Plainfield Boro",22,"Onroll (SpEd Shared)",2.0,2.0,2.0
35,"Somerset",3670,"North Plainfield Boro",40,"Sent Private School",19.0,25.0,25.0
35,"Somerset",3670,"North Plainfield Boro",50,"Sent Contract Presch",146.0,165.0,0.0
35,"Somerset",3670,"North Plainfield Boro",51,"Sent Oth Dist Reg",1.0,2.0,184.0
35,"Somerset",3670,"North Plainfield Boro",52,"Sent Oth Dist SpEd",29.0,33.0,33.0
35,"Somerset",3670,"North Plainfield Boro",60,"Received Oth Dist",1.0,2.0,2.0
35,"Somerset",3670,"North Plainfield Boro",70,"State Facilities",1.0,2.0,2.0
35,"Somerset",4805,"Somerset Co Ed Serv Comm",11,"Onroll (Full)",35.0,31.0,67.0
35,"Somerset",4805,"Somerset Co Ed Serv Comm",12,"Onroll (Shared)",0,1.0,10.0
35,"Somerset",4805,"Somerset Co Ed Serv Comm",21,"Onroll (SpEd Full)",95.0,110.0,110.0
35,"Somerset",4805,"Somerset Co Ed Serv Comm",22,"Onroll (SpEd Shared)",0,1.0,10.0
35,"Somerset",4805,"Somerset Co Ed Serv Comm",60,"Received Oth Dist",130.0,142.0,128.0
35,"Somerset",4810,"Somerset Co Vocational",11,"Onroll (Full)",313.0,291.0,267.0
35,"Somerset",4810,"Somerset Co Vocational",12,"Onroll (Shared)",274.0,286.0,355.0
35,"Somerset",4810,"Somerset Co Vocational",21,"Onroll (SpEd Full)",37.0,43.0,55.0
35,"Somerset",4810,"Somerset Co Vocational",22,"Onroll (SpEd Shared)",81.0,70.0,73.0
35,"Somerset",4815,"Somerset Hills Regional",11,"Onroll (Full)",1424.0,1363.0,1372.0
35,"Somerset",4815,"Somerset Hills Regional",12,"Onroll (Shared)",3.0,5.0,5.0
35,"Somerset",4815,"Somerset Hills Regional",21,"Onroll (SpEd Full)",244.0,236.0,238.0
35,"Somerset",4815,"Somerset Hills Regional",22,"Onroll (SpEd Shared)",1.0,1.0,1.0
35,"Somerset",4815,"Somerset Hills Regional",40,"Sent Private School",21.0,16.0,16.0
35,"Somerset",4815,"Somerset Hills Regional",51,"Sent Oth Dist Reg",1.0,0.0,27.0
35,"Somerset",4815,"Somerset Hills Regional",52,"Sent Oth Dist SpEd",1.0,2.0,2.0
35,"Somerset",4815,"Somerset Hills Regional",60,"Received Oth Dist",248.5,224.0,226.0
35,"Somerset",4815,"Somerset Hills Regional",70,"State Facilities",0,1.0,1.0
35,"Somerset",4820,"Somerville Boro",11,"Onroll (Full)",1797.0,1794.0,1771.0
35,"Somerset",4820,"Somerville Boro",12,"Onroll (Shared)",60.0,52.0,66.0
35,"Somerset",4820,"Somerville Boro",21,"Onroll (SpEd Full)",282.0,296.0,297.0
35,"Somerset",4820,"Somerville Boro",22,"Onroll (SpEd Shared)",16.0,16.0,8.0
35,"Somerset",4820,"Somerville Boro",40,"Sent Private School",5.0,9.0,9.0
35,"Somerset",4820,"Somerville Boro",51,"Sent Oth Dist Reg",3.0,2.0,1.0
35,"Somerset",4820,"Somerville Boro",52,"Sent Oth Dist SpEd",7.0,0,2.0
35,"Somerset",4820,"Somerville Boro",60,"Received Oth Dist",568.5,564.0,525.5
35,"Somerset",4850,"South Bound Brook",11,"Onroll (Full)",383.0,392.0,406.0
35,"Somerset",4850,"South Bound Brook",21,"Onroll (SpEd Full)",56.0,63.0,68.0
35,"Somerset",4850,"South Bound Brook",40,"Sent Private School",4.0,4.0,8.0
35,"Somerset",4850,"South Bound Brook",51,"Sent Oth Dist Reg",134.0,121.0,124.0
35,"Somerset",4850,"South Bound Brook",52,"Sent Oth Dist SpEd",27.5,31.0,25.0
35,"Somerset",4850,"South Bound Brook",60,"Received Oth Dist",5.0,5.0,0.0
35,"Somerset",5470,"Warren Twp",11,"Onroll (Full)",1403.0,1388.0,1393.0
35,"Somerset",5470,"Warren Twp",21,"Onroll (SpEd Full)",264.0,271.0,281.0
35,"Somerset",5470,"Warren Twp",40,"Sent Private School",8.0,9.0,7.0
35,"Somerset",5470,"Warren Twp",51,"Sent Oth Dist Reg",0.0,1.0,0.0
35,"Somerset",5470,"Warren Twp",52,"Sent Oth Dist SpEd",4.0,3.0,4.0
35,"Somerset",5470,"Warren Twp",60,"Received Oth Dist",53.0,48.0,40.0
35,"Somerset",5540,"Watchung Boro",11,"Onroll (Full)",592.0,595.0,601.0
35,"Somerset",5540,"Watchung Boro",21,"Onroll (SpEd Full)",87.0,72.0,73.0
35,"Somerset",5540,"Watchung Boro",40,"Sent Private School",4.0,4.0,0.0
35,"Somerset",5540,"Watchung Boro",52,"Sent Oth Dist SpEd",2.0,1.0,0.0
35,"Somerset",5540,"Watchung Boro",60,"Received Oth Dist",0.0,0.0,28.0
35,"Somerset",5550,"Watchung Hills Regional",11,"Onroll (Full)",1440.0,1398.0,1411.0
35,"Somerset",5550,"Watchung Hills Regional",12,"Onroll (Shared)",21.0,21.0,10.0
35,"Somerset",5550,"Watchung Hills Regional",21,"Onroll (SpEd Full)",224.0,224.0,216.0
35,"Somerset",5550,"Watchung Hills Regional",22,"Onroll (SpEd Shared)",17.0,9.0,8.0
35,"Somerset",5550,"Watchung Hills Regional",40,"Sent Private School",20.5,23.0,29.0
35,"Somerset",5550,"Watchung Hills Regional",51,"Sent Oth Dist Reg",5.0,0.0,26.5
35,"Somerset",5550,"Watchung Hills Regional",52,"Sent Oth Dist SpEd",12.0,8.0,13.0
35,"Somerset",5550,"Watchung Hills Regional",60,"Received Oth Dist",390.0,368.5,351.0
35,"Somerset",5550,"Watchung Hills Regional",70,"State Facilities",1.0,1.0,1.0
37,"Sussex",0090,"Andover Reg",11,"Onroll (Full)",377.0,397.0,399.0
37,"Sussex",0090,"Andover Reg",21,"Onroll (SpEd Full)",76.0,87.0,96.0
37,"Sussex",0090,"Andover Reg",40,"Sent Private School",3.0,4.0,6.0
37,"Sussex",0090,"Andover Reg",51,"Sent Oth Dist Reg",160.5,148.0,156.5
37,"Sussex",0090,"Andover Reg",52,"Sent Oth Dist SpEd",31.0,35.0,43.0
37,"Sussex",0090,"Andover Reg",60,"Received Oth Dist",1.0,3.0,2.0
37,"Sussex",0640,"Byram Twp",11,"Onroll (Full)",697.0,672.0,665.0
37,"Sussex",0640,"Byram Twp",21,"Onroll (SpEd Full)",145.0,157.0,130.0
37,"Sussex",0640,"Byram Twp",40,"Sent Private School",2.0,3.0,3.0
37,"Sussex",0640,"Byram Twp",52,"Sent Oth Dist SpEd",3.0,4.0,4.0
37,"Sussex",0640,"Byram Twp",60,"Received Oth Dist",25.0,23.0,23.0
37,"Sussex",1560,"Frankford Twp",11,"Onroll (Full)",424.0,414.0,425.0
37,"Sussex",1560,"Frankford Twp",21,"Onroll (SpEd Full)",85.0,94.0,91.0
37,"Sussex",1560,"Frankford Twp",40,"Sent Private School",1.0,1.0,1.0
37,"Sussex",1560,"Frankford Twp",52,"Sent Oth Dist SpEd",1.0,1.0,1.0
37,"Sussex",1560,"Frankford Twp",60,"Received Oth Dist",0,1.0,2.0
37,"Sussex",1570,"Franklin Boro",11,"Onroll (Full)",414.0,424.0,433.0
37,"Sussex",1570,"Franklin Boro",21,"Onroll (SpEd Full)",93.0,107.0,109.0
37,"Sussex",1570,"Franklin Boro",40,"Sent Private School",4.0,4.0,0.0
37,"Sussex",1570,"Franklin Boro",52,"Sent Oth Dist SpEd",0,4.0,0.0
37,"Sussex",1570,"Franklin Boro",60,"Received Oth Dist",2.0,0,0.0
37,"Sussex",1630,"Fredon Twp",11,"Onroll (Full)",164.0,177.0,191.0
37,"Sussex",1630,"Fredon Twp",21,"Onroll (SpEd Full)",23.0,28.0,27.0
37,"Sussex",1630,"Fredon Twp",52,"Sent Oth Dist SpEd",1.0,1.0,0.0
37,"Sussex",1800,"Green Twp",11,"Onroll (Full)",339.0,345.0,342.0
37,"Sussex",1800,"Green Twp",21,"Onroll (SpEd Full)",61.0,71.0,68.0
37,"Sussex",1800,"Green Twp",40,"Sent Private School",3.0,3.0,3.0
37,"Sussex",1800,"Green Twp",51,"Sent Oth Dist Reg",136.0,121.5,97.0
37,"Sussex",1800,"Green Twp",52,"Sent Oth Dist SpEd",14.0,15.0,26.0
37,"Sussex",1800,"Green Twp",60,"Received Oth Dist",6.0,0,0.0
37,"Sussex",1930,"Hamburg Boro",11,"Onroll (Full)",192.0,200.0,198.0
37,"Sussex",1930,"Hamburg Boro",21,"Onroll (SpEd Full)",56.0,52.0,50.0
37,"Sussex",1930,"Hamburg Boro",40,"Sent Private School",2.0,0,0.0
37,"Sussex",1930,"Hamburg Boro",52,"Sent Oth Dist SpEd",2.0,2.0,2.0
37,"Sussex",1980,"Hampton Twp",11,"Onroll (Full)",260.0,271.0,282.0
37,"Sussex",1980,"Hampton Twp",21,"Onroll (SpEd Full)",54.0,52.0,65.0
37,"Sussex",1980,"Hampton Twp",50,"Sent Contract Presch",0.0,0.0,13.0
37,"Sussex",1980,"Hampton Twp",52,"Sent Oth Dist SpEd",2.0,2.0,2.0
37,"Sussex",1980,"Hampton Twp",60,"Received Oth Dist",4.0,23.0,0.0
37,"Sussex",2030,"Hardyston Twp",11,"Onroll (Full)",477.0,519.0,550.0
37,"Sussex",2030,"Hardyston Twp",21,"Onroll (SpEd Full)",111.0,100.0,101.0
37,"Sussex",2030,"Hardyston Twp",40,"Sent Private School",1.0,0,0.0
37,"Sussex",2030,"Hardyston Twp",52,"Sent Oth Dist SpEd",1.0,1.0,1.0
37,"Sussex",2030,"Hardyston Twp",60,"Received Oth Dist",13.0,4.0,0.0
37,"Sussex",2165,"High Point Regional",11,"Onroll (Full)",653.0,636.0,657.0
37,"Sussex",2165,"High Point Regional",12,"Onroll (Shared)",18.0,19.0,19.0
37,"Sussex",2165,"High Point Regional",21,"Onroll (SpEd Full)",130.0,137.0,137.0
37,"Sussex",2165,"High Point Regional",22,"Onroll (SpEd Shared)",0,2.0,2.0
37,"Sussex",2165,"High Point Regional",40,"Sent Private School",15.0,18.0,18.0
37,"Sussex",2165,"High Point Regional",51,"Sent Oth Dist Reg",2.0,1.0,1.0
37,"Sussex",2165,"High Point Regional",52,"Sent Oth Dist SpEd",10.0,9.0,8.0
37,"Sussex",2165,"High Point Regional",60,"Received Oth Dist",61.0,67.5,74.0
37,"Sussex",2240,"Hopatcong",11,"Onroll (Full)",1191.0,1171.0,1176.0
37,"Sussex",2240,"Hopatcong",12,"Onroll (Shared)",2.0,1.0,0.0
37,"Sussex",2240,"Hopatcong",21,"Onroll (SpEd Full)",310.0,305.0,315.0
37,"Sussex",2240,"Hopatcong",22,"Onroll (SpEd Shared)",0.0,0.0,1.0
37,"Sussex",2240,"Hopatcong",40,"Sent Private School",4.0,7.0,17.0
37,"Sussex",2240,"Hopatcong",50,"Sent Contract Presch",94.0,90.0,103.0
37,"Sussex",2240,"Hopatcong",51,"Sent Oth Dist Reg",3.0,5.0,2.0
37,"Sussex",2240,"Hopatcong",52,"Sent Oth Dist SpEd",10.0,12.0,5.0
37,"Sussex",2240,"Hopatcong",60,"Received Oth Dist",0,3.0,0.0
37,"Sussex",2465,"Kittatinny Regional",11,"Onroll (Full)",631.0,609.0,607.0
37,"Sussex",2465,"Kittatinny Regional",12,"Onroll (Shared)",13.0,12.0,0.0
37,"Sussex",2465,"Kittatinny Regional",21,"Onroll (SpEd Full)",116.0,118.0,118.0
37,"Sussex",2465,"Kittatinny Regional",22,"Onroll (SpEd Shared)",1.0,2.0,0.0
37,"Sussex",2465,"Kittatinny Regional",40,"Sent Private School",2.0,2.0,0.0
37,"Sussex",2465,"Kittatinny Regional",52,"Sent Oth Dist SpEd",1.0,1.0,1.0
37,"Sussex",2465,"Kittatinny Regional",60,"Received Oth Dist",4.0,4.0,0.0
37,"Sussex",2465,"Kittatinny Regional",70,"State Facilities",1.0,0,0.0
37,"Sussex",2490,"Lafayette Twp",11,"Onroll (Full)",189.0,205.0,203.0
37,"Sussex",2490,"Lafayette Twp",21,"Onroll (SpEd Full)",28.0,27.0,27.0
37,"Sussex",2490,"Lafayette Twp",51,"Sent Oth Dist Reg",1.0,0,0.0
37,"Sussex",2490,"Lafayette Twp",52,"Sent Oth Dist SpEd",1.0,1.0,1.0
37,"Sussex",2490,"Lafayette Twp",60,"Received Oth Dist",8.0,0,0.0
37,"Sussex",2615,"Lenape Valley Regional",11,"Onroll (Full)",535.0,515.0,531.0
37,"Sussex",2615,"Lenape Valley Regional",12,"Onroll (Shared)",10.0,12.0,0.0
37,"Sussex",2615,"Lenape Valley Regional",21,"Onroll (SpEd Full)",128.0,137.0,139.0
37,"Sussex",2615,"Lenape Valley Regional",22,"Onroll (SpEd Shared)",1.0,0,0.0
37,"Sussex",2615,"Lenape Valley Regional",40,"Sent Private School",6.0,3.0,3.0
37,"Sussex",2615,"Lenape Valley Regional",51,"Sent Oth Dist Reg",11.0,10.5,10.0
37,"Sussex",2615,"Lenape Valley Regional",52,"Sent Oth Dist SpEd",2.0,1.0,0.0
37,"Sussex",2615,"Lenape Valley Regional",60,"Received Oth Dist",1.0,3.0,2.0
37,"Sussex",3300,"Montague Twp",11,"Onroll (Full)",281.0,277.0,287.0
37,"Sussex",3300,"Montague Twp",21,"Onroll (SpEd Full)",41.0,63.0,72.0
37,"Sussex",3300,"Montague Twp",40,"Sent Private School",2.0,2.0,2.0
37,"Sussex",3300,"Montague Twp",51,"Sent Oth Dist Reg",42.0,44.5,54.5
37,"Sussex",3300,"Montague Twp",52,"Sent Oth Dist SpEd",26.0,28.0,32.0
37,"Sussex",3590,"Newton Town",11,"Onroll (Full)",1272.0,1189.0,1185.0
37,"Sussex",3590,"Newton Town",12,"Onroll (Shared)",6.0,4.0,0.0
37,"Sussex",3590,"Newton Town",21,"Onroll (SpEd Full)",284.0,281.0,282.0
37,"Sussex",3590,"Newton Town",22,"Onroll (SpEd Shared)",1.0,0,1.0
37,"Sussex",3590,"Newton Town",40,"Sent Private School",14.0,17.0,17.0
37,"Sussex",3590,"Newton Town",50,"Sent Contract Presch",54.0,56.0,55.0
37,"Sussex",3590,"Newton Town",51,"Sent Oth Dist Reg",0.0,1.0,1.0
37,"Sussex",3590,"Newton Town",52,"Sent Oth Dist SpEd",7.0,8.0,8.0
37,"Sussex",3590,"Newton Town",60,"Received Oth Dist",350.5,322.5,321.0
37,"Sussex",3590,"Newton Town",70,"State Facilities",1.0,1.0,0.0
37,"Sussex",3840,"Ogdensburg Boro",11,"Onroll (Full)",218.0,241.0,263.0
37,"Sussex",3840,"Ogdensburg Boro",21,"Onroll (SpEd Full)",53.0,44.0,44.0
37,"Sussex",3840,"Ogdensburg Boro",40,"Sent Private School",0,1.0,0.0
37,"Sussex",3840,"Ogdensburg Boro",60,"Received Oth Dist",1.0,1.0,0.0
37,"Sussex",4650,"Sandyston-Walpack Twp",11,"Onroll (Full)",116.0,114.0,106.0
37,"Sussex",4650,"Sandyston-Walpack Twp",21,"Onroll (SpEd Full)",20.0,21.0,21.0
37,"Sussex",4650,"Sandyston-Walpack Twp",52,"Sent Oth Dist SpEd",1.0,2.0,7.0
37,"Sussex",4650,"Sandyston-Walpack Twp",60,"Received Oth Dist",1.0,11.0,1.0
